400,0.0080225311958042
401,0.009304226160839169
402,0.010027937498834509
403,0.010336015374125884
404,0.01037080995104896
405,0.010274671393939427
406,0.010404970251748288
407,0.01120986923776227
408,0.011253906009324039
409,0.010937220102564139
410,0.011243485864801908
411,0.011948803188811231
412,0.012455138314685359
413,0.013293382125874179
414,0.014092028729603781
415,0.014837668018648066
416,0.01558167629603735
417,0.017147346428904493
418,0.018091695764568826
419,0.018222447797202848
420,0.01852073965967372
421,0.018816222801864867
422,0.01891897589976696
423,0.018689186016317076
424,0.01916335405594412
425,0.019982388284382348
426,0.020207828801864863
427,0.021313556797202864
428,0.021962151547785625
429,0.02272373876223784
430,0.023187396174825247
431,0.023439023480186557
432,0.024421429655011737
433,0.025473787512820596
434,0.02668942670629379
435,0.02761547250349659
436,0.028080579177156267
437,0.02863620694638704
438,0.02863312627738937
439,0.02919255986247096
440,0.029887366384615484
441,0.030455589053613147
442,0.031770356927739024
443,0.03246869683449894
444,0.032980015829836944
445,0.0339536327878789
446,0.03483962867599078
447,0.035827109083916196
448,0.036458034862470984
449,0.037805875850815976
450,0.039018615699300825
451,0.04035340903729617
452,0.04139824610722625
453,0.04198912141258754
454,0.043016199489510624
455,0.04430106589510503
456,0.04546360731934747
457,0.04674421459207474
458,0.04799745766433582
459,0.0491821073426575
460,0.05042121458741274
461,0.05190270729603745
462,0.052674804750582914
463,0.053455782426573596
464,0.054153579496503665
465,0.05491308227505845
466,0.055352999724941905
467,0.05702577229137548
468,0.058534357764568945
469,0.060283334298368484
470,0.061945957790209984
471,0.06354062342191164
472,0.06428662472960393
473,0.06503987565501186
474,0.06649626944289067
475,0.06860859664102587
476,0.0698747068811191
477,0.073023172748252
478,0.07496487995338019
479,0.07750416665967391
480,0.07928947760606085
481,0.08027768259207485
482,0.08152865955710982
483,0.08297608199766927
484,0.08547876242890469
485,0.08826333420745949
486,0.08952119965967395
487,0.0919562839906763
488,0.09464970169697
489,0.0972544101841495
490,0.09848382239627071
491,0.100408402685315
492,0.10265220591142223
493,0.10437100810489544
494,0.10610195312587446
495,0.10844307406526842
496,0.11051453669230803
497,0.11344879798834534
498,0.11663958164335701
499,0.11930472830536168
500,0.12155270071328708
501,0.1248257563939398
502,0.12643437625641066
503,0.12862399465734306
504,0.13078235059673704
505,0.1338669344988349
506,0.13710564913286757
507,0.13966260592307736
508,0.14243005504895148
509,0.14541976979487223
510,0.14814118671095614
511,0.15025704817249463
512,0.15221651424009372
513,0.15496502255011702
514,0.1571189386177161
515,0.15886048629603777
516,0.16099057359207508
517,0.1628186540372965
518,0.1651921239090914
